,windSpeed,humidity,temperature,energy,hour,day_of_week,month
2013-11-06 05:00:00,4.07,0.87,9.71,1214.1480007000002,5,2,11
2013-11-06 06:00:00,3.28,0.9,9.31,1494.4189991000003,6,2,11
2013-11-06 07:00:00,2.71,0.91,9.41,2123.513,7,2,11
2013-11-06 08:00:00,2.36,0.92,9.8,2371.7889983999994,8,2,11
2013-11-06 09:00:00,1.91,0.92,10.34,2238.4470020999993,9,2,11
2013-11-06 10:00:00,2.07,0.95,10.88,2199.8299990999994,10,2,11
2013-11-06 11:00:00,1.95,0.95,11.2,2089.3070001999995,11,2,11
2013-11-06 12:00:00,2.1,0.95,11.64,2114.5439984,12,2,11
2013-11-06 13:00:00,3.08,0.95,12.26,2197.4310007999993,13,2,11
2013-11-06 14:00:00,3.08,0.94,12.54,2166.7650007,14,2,11
2013-11-06 15:00:00,5.61,0.88,13.97,2165.3459995999997,15,2,11
2013-11-06 16:00:00,6.71,0.88,14.69,2535.5810006000006,16,2,11
2013-11-06 17:00:00,6.9,0.88,14.37,3160.202999700002,17,2,11
2013-11-06 18:00:00,8.09,0.88,14.73,3575.191000300001,18,2,11
2013-11-06 19:00:00,8.49,0.87,14.79,3715.9800005,19,2,11
2013-11-06 20:00:00,8.9,0.86,14.83,3521.398998700001,20,2,11
2013-11-06 21:00:00,8.94,0.87,14.86,3250.9560004000004,21,2,11
2013-11-06 22:00:00,8.63,0.87,14.87,2899.570000800001,22,2,11
2013-11-06 23:00:00,7.65,0.88,14.82,2367.5149994999992,23,2,11
2013-04-16 23:00:00,2.84,0.81,10.46,1720.1790001,23,1,4
2013-04-17 00:00:00,2.41,0.87,9.68,1543.3030003000001,0,2,4
2013-04-17 01:00:00,2.74,0.87,9.66,1309.5060012,1,2,4
2013-04-17 02:00:00,2.82,0.87,10.07,1176.7669995000006,2,2,4
2013-04-17 03:00:00,2.91,0.86,10.1,1120.9720003,3,2,4
2013-04-17 04:00:00,3.03,0.91,10.18,1174.0930002,4,2,4
2013-04-17 05:00:00,3.12,0.94,10.33,1461.7770005,5,2,4
2013-04-17 06:00:00,3.93,0.94,10.94,2026.7799993999997,6,2,4
2013-04-17 07:00:00,4.78,0.93,11.49,2311.740999899999,7,2,4
2013-04-17 08:00:00,5.44,0.92,11.92,2274.4180000999977,8,2,4
2013-04-17 09:00:00,5.86,0.93,12.08,2191.9139996000004,9,2,4
2013-04-17 10:00:00,6.61,0.86,12.67,2112.749001,10,2,4
2013-04-17 11:00:00,7.1,0.79,13.62,2056.2500002,11,2,4
2013-04-17 12:00:00,6.99,0.73,15.08,2056.4829992,12,2,4
2013-04-17 13:00:00,7.21,0.65,16.37,1945.1199994999997,13,2,4
2013-04-17 14:00:00,7.86,0.62,16.74,1874.7789986000005,14,2,4
2013-04-17 15:00:00,7.93,0.6,16.63,2011.9629999000008,15,2,4
2013-04-17 16:00:00,7.64,0.55,17.93,2249.4370001999996,16,2,4
2013-04-17 17:00:00,6.92,0.57,17.95,2543.016998899999,17,2,4
2013-04-17 18:00:00,6.48,0.59,17.41,2800.4080003999998,18,2,4
2013-04-17 19:00:00,7.4,0.63,16.73,3051.1610003000005,19,2,4
2013-04-17 20:00:00,8.42,0.68,15.14,3211.1369993999992,20,2,4
2013-04-17 21:00:00,8.52,0.74,13.7,2916.971999000001,21,2,4
2013-04-17 22:00:00,9.01,0.72,12.88,2345.8159999,22,2,4
2013-01-30 00:00:00,8.2,0.9,12.56,2284.858999199999,0,2,1
2013-01-30 01:00:00,8.12,0.93,12.49,1776.0740006000005,1,2,1
2013-01-30 02:00:00,7.83,0.93,12.08,1497.2199992000003,2,2,1
2013-01-30 03:00:00,7.63,0.93,12.03,1360.7249997999995,3,2,1
2013-01-30 04:00:00,5.7,0.94,10.82,1315.3429998000004,4,2,1
2013-01-30 05:00:00,4.28,0.95,9.31,1385.9339998000003,5,2,1
2013-01-30 06:00:00,4.39,0.95,9.17,1711.9350002,6,2,1
2013-01-30 07:00:00,5.3,0.94,8.41,2369.0349982000002,7,2,1
2013-01-30 08:00:00,6.31,0.91,8.92,2760.529998799999,8,2,1
2013-01-30 09:00:00,6.75,0.88,9.39,2527.4219997,9,2,1
2013-01-30 10:00:00,7.91,0.8,10.27,2402.0979991,10,2,1
2013-01-30 11:00:00,8.42,0.76,10.78,2285.2129990999993,11,2,1
2013-01-30 12:00:00,9.44,0.66,11.26,2246.2839997999995,12,2,1
2013-01-30 13:00:00,10.53,0.61,11.28,2280.1499989000004,13,2,1
2013-01-30 14:00:00,10.55,0.58,11.01,2240.7509996000003,14,2,1
2013-01-30 15:00:00,10.14,0.56,10.93,2239.833000499999,15,2,1
2013-01-30 16:00:00,10.78,0.55,10.68,2508.787001999999,16,2,1
2013-01-30 17:00:00,10.14,0.58,9.78,3318.3859991999993,17,2,1
2013-01-30 18:00:00,10.23,0.61,9.62,4037.6719990999995,18,2,1
2013-01-30 19:00:00,9.91,0.64,9.04,4231.844002099999,19,2,1
2013-01-30 20:00:00,8.42,0.67,8.59,4074.086998800001,20,2,1
2013-01-30 21:00:00,7.41,0.71,8.01,3857.3239986999993,21,2,1
2013-01-30 22:00:00,7.01,0.71,7.96,3427.5810002999997,22,2,1
2013-01-30 23:00:00,6.64,0.73,7.51,2723.810999199999,23,2,1
2013-12-27 00:00:00,8.91,0.72,7.88,2284.3280012999994,0,4,12
